name,sector,region,pos_x,pos_y,pos_z
NGC 2264 Sector RF-L c22-1,NGC 2264 Sector,Unknown,961.03125,-121.5,-1561.1875
NGC 2264 Sector RH-F b26-0,NGC 2264 Sector,Unknown,556.0625,-146.4375,-1958.78125
NGC 2264 Sector RL-Q b7-0,NGC 2264 Sector,Unknown,478.9375,50.1875,-2349.375
NGC 2264 Sector RN-C b41-0,NGC 2264 Sector,Unknown,718.78125,-220.75,-1644.0625
NGC 2264 Sector RU-F d11-10,NGC 2264 Sector,Unknown,758.40625,-82.75,-1614.78125
NGC 2264 Sector RU-O d6-14,NGC 2264 Sector,Unknown,484.75,31.28125,-1955.625
NGC 2264 Sector SI-E b14-0,NGC 2264 Sector,Unknown,1018.46875,55.96875,-2222.75
NGC 2264 Sector SJ-Y b43-0,NGC 2264 Sector,Unknown,735.15625,-91.28125,-1582.40625
NGC 2264 Sector SN-J b25-0,NGC 2264 Sector,Unknown,672.5625,102.5,-1980.25
NGC 2264 Sector SN-T b19-0,NGC 2264 Sector,Unknown,502.625,44,-2103.4375
NGC 2264 Sector SP-F d11-0,NGC 2264 Sector,Unknown,722.15625,-127.46875,-1573.375
NGC 2264 Sector SP-F d11-4,NGC 2264 Sector,Unknown,719.5,-109.5625,-1585.96875
NGC 2264 Sector SY-Z b29-0,NGC 2264 Sector,Unknown,620.65625,18.25,-1879.3125
NGC 2264 Sector SY-Z b42-0,NGC 2264 Sector,Unknown,776.15625,-122.3125,-1601.6875
NGC 2264 Sector TB-S c18-1,NGC 2264 Sector,Unknown,537.65625,-183.53125,-1737.9375
NGC 2264 Sector TE-H b26-0,NGC 2264 Sector,Unknown,478.875,38.75,-1962.96875
NGC 2264 Sector TJ-Z b16-0,NGC 2264 Sector,Unknown,362.9375,106.625,-2148
NGC 2264 Sector TT-K b24-0,NGC 2264 Sector,Unknown,1166.53125,41,-1999.84375
NGC 2264 Sector TW-O b8-0,NGC 2264 Sector,Unknown,476.84375,60,-2340
NGC 2264 Sector UA-H b39-0,NGC 2264 Sector,Unknown,1140.90625,-120.9375,-1680.40625
NGC 2264 Sector UA-J b37-0,NGC 2264 Sector,Unknown,980,-281.40625,-1720.09375
NGC 2264 Sector UD-D a85-0,NGC 2264 Sector,Unknown,563.25,-29.96875,-1605.4375
NGC 2264 Sector UG-A b44-0,NGC 2264 Sector,Unknown,655.65625,97.15625,-1579.40625
NGC 2264 Sector UH-Y a73-0,NGC 2264 Sector,Unknown,515.1875,-33.46875,-1733.5
NGC 2264 Sector UL-K b38-0,NGC 2264 Sector,Unknown,539.0625,57.4375,-1703.4375
NGC 2264 Sector US-D b27-0,NGC 2264 Sector,Unknown,579,-142.28125,-1939.46875
NGC 2264 Sector UU-F d11-0,NGC 2264 Sector,Unknown,985.25,-92.75,-1624.9375
NGC 2264 Sector VA-J b37-0,NGC 2264 Sector,Unknown,1008.0625,-277.875,-1713.28125
NGC 2264 Sector VA-V b32-0,NGC 2264 Sector,Unknown,519.875,55.96875,-1824.28125
NGC 2264 Sector VB-J b39-0,NGC 2264 Sector,Unknown,568.71875,112.1875,-1684.28125
NGC 2264 Sector VF-Q b21-0,NGC 2264 Sector,Unknown,959.1875,58.40625,-2061.1875
NGC 2264 Sector VO-F c12-1,NGC 2264 Sector,Unknown,1178.46875,56.59375,-2021.90625
NGC 2264 Sector VP-J b11-0,NGC 2264 Sector,Unknown,800.6875,67.4375,-2280.625
NGC 2264 Sector VV-I b37-0,NGC 2264 Sector,Unknown,971.75,-302.9375,-1718.625
NGC 2264 Sector VX-D b14-0,NGC 2264 Sector,Unknown,483.3125,27.65625,-2217.125
NGC 2264 Sector VY-K b24-0,NGC 2264 Sector,Unknown,1242.71875,59.59375,-2000.1875
NGC 2264 Sector VY-T b19-0,NGC 2264 Sector,Unknown,1160.03125,80.6875,-2099.40625
NGC 2264 Sector VZ-G b26-0,NGC 2264 Sector,Unknown,490.6875,25.28125,-1948.21875
NGC 2264 Sector VZ-X b43-0,NGC 2264 Sector,Unknown,717.84375,-144.90625,-1580.5625
NGC 2264 Sector WK-O d6-1,NGC 2264 Sector,Unknown,537.34375,-158.5625,-1980.78125
NGC 2264 Sector WP-F d11-13,NGC 2264 Sector,Unknown,990.625,-105.78125,-1601.9375
NGC 2264 Sector WP-V c3-2,NGC 2264 Sector,Unknown,693.625,130.65625,-2348.28125
NGC 2264 Sector WT-R b20-0,NGC 2264 Sector,Unknown,497.46875,36.5625,-2084.125
NGC 2264 Sector WY-C a85-0,NGC 2264 Sector,Unknown,557,-39.8125,-1611.625
NGC 2264 Sector WY-K b24-0,NGC 2264 Sector,Unknown,1256.4375,55.90625,-1999.96875
NGC 2264 Sector WY-T b19-0,NGC 2264 Sector,Unknown,1183.5625,78.53125,-2088.28125
NGC 2264 Sector WZ-G d10-5,NGC 2264 Sector,Unknown,1013.1875,-273.21875,-1684.1875
NGC 2264 Sector XA-L c9-1,NGC 2264 Sector,Unknown,785.1875,97.96875,-2134.8125
NGC 2264 Sector XC-N b9-0,NGC 2264 Sector,Unknown,478.78125,57.34375,-2319.09375
NGC 2264 Sector XM-Y b44-0,NGC 2264 Sector,Unknown,641.15625,96.5,-1551.6875
NGC 2264 Sector XN-W a74-0,NGC 2264 Sector,Unknown,514.90625,-33.34375,-1717.25
NGC 2264 Sector XQ-T c4-0,NGC 2264 Sector,Unknown,476.4375,56.78125,-2312.0625
NGC 2264 Sector XX-E b42-0,NGC 2264 Sector,Unknown,597.40625,217.84375,-1623.78125
NGC 2264 Sector XY-K b24-0,NGC 2264 Sector,Unknown,1276.21875,59.6875,-1999.625
NGC 2264 Sector YG-L b24-0,NGC 2264 Sector,Unknown,346.8125,107,-1993.28125
NGC 2264 Sector YH-X c16-0,NGC 2264 Sector,Unknown,756.15625,183.15625,-1814.5625
NGC 2264 Sector YI-C b15-0,NGC 2264 Sector,Unknown,495.9375,36.78125,-2191.71875
NGC 2264 Sector YK-F b27-0,NGC 2264 Sector,Unknown,496.78125,35.75,-1939.125
NGC 2264 Sector YN-W a74-0,NGC 2264 Sector,Unknown,517.09375,-34.125,-1722.09375
NGC 2264 Sector YS-F c12-1,NGC 2264 Sector,Unknown,356.5,121.46875,-2014.84375
NGC 2264 Sector YW-I c10-0,NGC 2264 Sector,Unknown,497.59375,32.53125,-2093.5625
NGC 2264 Sector ZD-L c23-0,NGC 2264 Sector,Unknown,777.25,220,-1544.625
NGC 2264 Sector ZO-D b1-0,NGC 2264 Sector,Unknown,838.15625,120.4375,-2500.15625
NGC 2264 Sector ZT-K b24-0,NGC 2264 Sector,Unknown,1294.34375,47.375,-2003.9375
NGC 2264 Sector ZY-B b28-0,NGC 2264 Sector,Unknown,599.15625,-141.84375,-1923.90625
NGC 2286 Sector AE-J b12-0,NGC 2264 Sector,Unknown,5308.8125,-112.75,-7827.375
NGC 2286 Sector GS-S d4-30,NGC 2264 Sector,Unknown,5259.65625,-120,-7686.5625
NGC 2286 Sector WD-T d3-1,NGC 2264 Sector,Unknown,5695.53125,-674,-7754.625
NGC 3603 Sector GW-W d1-44,NGC 3603 Sector,Unknown,18614.875,-173.3125,7370.25
NGC 3603 Sector MX-U d2-16,NGC 3603 Sector,Unknown,18653.4375,-189.0625,7432.78125
