Timestamp,Commander,System,Planet,Aerial Screenshot,Leviathans,Doors,Internal Doors,Device,Link System 1,Link System 2,Link System 3,Notes,Visibility,Blockages,Leviathan Count,,
20/11/2019 01:14:36,ByteSturm,Taurus Dark Region DL-Y d54,ABC 1 C,https://i.imgur.com/i77o7rS.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,HIP 21373 https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+DL-Y+d54&data=hlh+hll+%3B+hhl+lll+lhl%0D%0Ahhl+%3B+hll+hhl%0D%0Ahhl+lll+hhl+hhl+%3B+hhl+lll+lhl+hhh,"Taurus Dark Region BQ-Y c12
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+DL-Y+d54&data=lhl+hhl+%3B+hll+lll+hlh%0D%0Alll+%3B+hll+hhl+hhh%0D%0Ahll+hhh+lhl+%3B+hll+hhl+hhh
","HIP 20989
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+DL-Y+d54&data=hhl+hhl+lhl+%3B+lll+llh+lhh%0D%0Ahll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahll+llh+hhl+%3B+hll+lll+hlh
","Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.",4,Yes. It has a cave-in by 1 exterior door and 1 in the tunnels.,4,,
20/11/2019 01:21:23,ByteSturm,HIP 20644,A 2 D,https://i.imgur.com/j7SNmJ7.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,Taurus Dark Region BV-Y c11 https://tool.canonn.tech/linkdecoder/?origin=HIP+20644&data=lhl+hhl+%3B+hll+lll+hlh%0D%0Alhl+lll+%3B+hhl+lll+lhl+hhh%0D%0Alll+hhl+hll+%3B+lll+llh+lhh,"Hind Sector GR-W d1-13
https://tool.canonn.tech/linkdecoder/?origin=HIP+20644&data=hlh+lhh+hll+%3B+hhl+lll+lhl+hhh%0D%0Alhh+lhl+%3B+lll+llh+lhh%0D%0Alll+hlh+hll+%3B+lll+llh+lhh
","Taurus Dark Region QN-T b3-0
https://tool.canonn.tech/linkdecoder/?origin=HIP+20644&data=hll+lhl+%3B+hll+hhl+hhh%0D%0Ahhl+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+hlh+hhl+%3B+hhl+lll+lhl+hhh
","
Monotony sets in,
My SRV feels inert.
I scan another chamber
As a Goid egg goes 'splurt'.",4,No.,5,,
20/11/2019 01:23:23,ByteSturm,Taurus Dark Region QN-T b3-0,1 B,https://i.imgur.com/91s0xIL.png,Large upright leviathans,4," Yes, 4 around the central structure.",Yes,Taurus Dark Region BV-Y c11 https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+QN-T+b3-0&data=lhl+hhl+%3B+hll+lll+hlh%0D%0Alhl+lll+%3B+hhl+lll+lhl+hhh%0D%0Alll+hhl+hll+%3B+lll+llh+lhh,"HIP 19665
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+QN-T+b3-0&data=hlh+hhl+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+%3B+hll+hhl%0D%0Ahhl+llh+hlh+%3B+hhl+lll+lhl
","HIP 20644
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+QN-T+b3-0&data=hlh+hlh+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+hll+hll+%3B+hhl+lll+lhl+hhh
","I've come across
A geological aberration,
The center of which
Hides a bright constellation.",5,No.,4,,
20/11/2019 01:30:44,ByteSturm,Taurus Dark Region BV-Y c11,8 A,https://i.imgur.com/N8j79he.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central structure.",Yes,HIP 20644 https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+BV-Y+c11&data=hlh+hlh+hll+%3B+hhl+lll+lhl+hhh%0D%0Alhl+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+hll+hll+%3B+hhl+lll+lhl+hhh,"Taurus Dark Region QN-T b3-0
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+BV-Y+c11&data=hll+lhl+%3B+hll+hhl+hhh%0D%0Alhl+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+hlh+hhl+%3B+hhl+lll+lhl+hhh
","Taurus Dark Region CQ-Y d31
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+BV-Y+c11&data=hhl+hhl+hhl+%3B+lll+llh+lhh%0D%0Alhh+%3B+hhl+lll+lhl%0D%0Alll+hlh+lhl+%3B+lll+llh+lhh
","Flitting red eyes
Flit through the night,
Droning 'long
The halls of this site.",3,No.,6,,
20/11/2019 01:34:55,ByteSturm,Taurus Dark Region CQ-Y d31,3 C,https://i.imgur.com/SoCEbij.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,Pleiades Sector ZZ-Y c14 https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+CQ-Y+d31&data=hhl+hll+%3B+hhl+lhh+lhh%0D%0Ahlh+lhl+%3B+lll+llh+lhh%0D%0Ahhl+llh+llh+%3B+hhl+lll+lhl,"Result: The three spheres do not intersect!
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+CQ-Y+d31&data=hhl+hlh+hhl+%3B+lll+llh+lhh%0D%0Alhl+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+hhl+hll+%3B+hhl+lll+lhl+hhh
","Taurus Dark Region BV-Y c11
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+CQ-Y+d31&data=lhl+hhl+%3B+hll+lll+hlh+%0D%0Alhh+%3B+hhl+lll+lhl%0D%0Alll+hhl+hll+%3B+lll+llh+lhh
","Monotony sets in,
My SRV feels inert.
I scan another chamber
As a Goid egg goes 'splurt'.",2,Yes. It has a cave-in by an exterior door.,4,,
20/11/2019 01:43:27,ByteSturm,Pleiades Sector AV-Y c7,1 B,https://i.imgur.com/65WpHkt.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,HIP 19026 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+AV-Y+c7&data=hll+hll+%3B+hll+lll+hlh%0D%0Ahhl+hhh+hll+%3B+lll+llh+lhh%0D%0Ahlh+hhh+lhl+lll+%3B+hhl+lll+lhl+hhh,"Dhanhopi
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+AV-Y+c7&data=lll+hhh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Alll+lll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhl+lhh+hhl+%3B+lll+llh+lhh
",,"Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.",5,No.,4,,
20/11/2019 01:45:30,ByteSturm,Taurus Dark Region QO-Q b5-0,B 2 A,https://i.imgur.com/Qcryklh.png,Large upright leviathans,4," Yes, 4 around the central chamber.",Yes,Taurus Dark Region FW-W c1-3 https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+QO-Q+b5-0&data=hhl+%3B+hhl+hhh%0D%0Ahll+%3B+llh+hlh%0D%0Ahhl+lll+lll+hhl+%3B+hhl+lll+lhl+hhh,"HIP 22375
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+QO-Q+b5-0&data=hhl+hlh+hhl+%3B+lll+llh+lhh%0D%0Allh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+hhl+hll+%3B+hhl+lll+lhl+hhh
","Pleiades Sector AV-Y c7
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+QO-Q+b5-0&data=hhl+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hll+%3B+lll+llh+lhh%0D%0Ahhl+lll+hhh+hll+%3B+hhl+lll+lhl+hhh
","I've started a race
To get through this place
Before a random Goid
Scatters my ship to the void.",2,No.,3,,
26/11/2019 17:12:09,ByteSturm,Pleiades Sector EB-X c1-2,ABC 3 C,https://i.imgur.com/Qcryklh.png,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,HIP 20859 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+EB-X+c1-2&data=hhl+hlh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Alll+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+lhl+lhl+%3B+hhl+lll+lhl+hhh,"Pleiades Sector AV-Y c7
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+EB-X+c1-2&data=hhl+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Alll+%3B+hhl+lll+lhl%0D%0Ahhl+lll+hhh+hll+%3B+hhl+lll+lhl+hhh
","HIP 17862 (?)
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+EB-X+c1-2&data=hhl+hll+%3B+lll+llh+lhh%0D%0Ahlh+lhl+%3B+lll+llh+lhh%0D%0Ahhl+lll+lhh+hhl+%3B+hhl+lll+lhl+hhh
","I drove one eve,
Long hallowed halls,
Saw an alien,
And realized I had no balls.",2,"Yes. It has 1 cave-in by an exterior door and 2 cave-ins in the tunnels.  Yes, it has more than 1 on the interior this time.",4,,
26/11/2019 17:15:01,ByteSturm,HIP 20859,A 1 A,https://i.imgur.com/D0NPpsZ.png,Large upright leviathans,4,"Yes, 4 around the central chamber.",Yes,HIP 16613 https://tool.canonn.tech/linkdecoder/?origin=HIP+20859&data=llh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahll+hll+%3B+hll+lll+hlh%0D%0Ahhl+lll+hlh+lll+%3B+hhl+lll+lhl+hhh,"Agastani
https://tool.canonn.tech/linkdecoder/?origin=HIP+20859&data=llh+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Alll+hhh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hlh+hlh+%3B+hhl+lll+lhl
",,"Some miles driven,
Some fuel spent,
THE EMPEROR APPROVES,
AND I SHALL MAKE THE XENOS REPENT!",3,No.,4,,
26/11/2019 17:17:28,ByteSturm,Pleiades Sector EL-Y d23,ABCD 1 A,https://i.imgur.com/tP56EJo.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,Pleiades Sector AV-Y c7 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+EL-Y+d23&data=hhl+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+lhl+%3B+lll+llh+lhh%0D%0Ahhl+lll+hhh+hll+%3B+hhl+lll+lhl+hhh,"Pleiades Sector IX-S b4-1
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+EL-Y+d23&data=hhl+hlh+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+%3B+hhl+hlh%0D%0Ahhl+lll+lhl+hll+%3B+hhl+lll+lhl+hhh
","HIP 20859
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+EL-Y+d23&data=hhl+hlh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Alll+%3B+hll+hhl+hhh%0D%0Ahhl+llh+lhl+lhl+%3B+hhl+lll+lhl+hhh
",Had a Thargoid visitor after exiting the site.  This one actually destroyed my ship since I lifted off before the energy surge so it was able to scan me and as it proceeded to bump into the terrain it got mad at me for not releasing cargo and turned red and pissy.  Did not witness any Thargons deploy.,3,No.,5,,
02/12/2019 02:15:15,ByteSturm,Pleiades Sector ZZ-Y c14,A 1 A,https://i.imgur.com/eek8NhN.png,"Large upright leviathans, Small Reposing Leviathans",4," Yes, 4 around the central chamber.",Yes,Pleiades Sector AV-Y c7 https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+ZZ-Y+c14&data=hhl+lhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhl+%3B+hll+lll+hlh%0D%0Ahhl+lll+hhh+hll+%3B+hhl+lll+lhl+hhh,"Pleiades Sector IX-S b4-1
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+ZZ-Y+c14&data=hhl+hlh+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+lhl+%3B+hll+lll+hlh%0D%0Ahhl+lll+lhl+hll+%3B+hhl+lll+lhl+hhh
","Taurus Dark Region JH-V c2-9
https://tool.canonn.tech/linkdecoder/?origin=Pleiades+Sector+ZZ-Y+c14&data=hll+lll+%3B+hll+lll+hlh%0D%0Ahll+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+llh+lll+%3B+hhl+lll+lhl+hhh
","Hippity hoppity,
The aliens wants me off their property.",3,No.,6,,
02/12/2019 02:18:14,ByteSturm,Taurus Dark Region CQ-Y d36,7 A,https://i.imgur.com/5AmHUAv.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,Pleiades Sector ZZ-Y c14 https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+CQ-Y+d36&data=hhl+hll+%3B+hhl+lhh+lhh%0D%0Alll+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+llh+%3B+hhl+lll+lhl,"Taurus Dark Region CQ-Y d31
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+CQ-Y+d36&data=hhl+hhl+hhl+%3B+lll+llh+lhh%0D%0Ahhl+hll+%3B+hll+hhl+hhh%0D%0Alll+hlh+lhl+%3B+lll+llh+lhh
","HIP 22743
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+CQ-Y+d36&data=lll+lll+%3B+lll+llh+lhh%0D%0Ahhl+hhl+%3B+hll+hhl+hhh%0D%0Ahhl+llh+hll+lll+%3B+hhl+lll+lhl+hhh
","Another site down,
Another off the list.
Scores more to go,
I'm starting to feel pissed.",5,No.,4,,
02/12/2019 02:20:37,ByteSturm,HIP 22743,B 1 A,https://i.imgur.com/aFCZ93j.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,Bhal https://tool.canonn.tech/linkdecoder/?origin=HIP+22743&data=hll+lll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Alhh+lll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Alhh+hll+lll+%3B+hll+lll+hlh,"LDS 883
https://tool.canonn.tech/linkdecoder/?origin=HIP+22743&data=lhl+hll+lll+%3B+hhl+lll+lhl+hhh%0D%0Allh+hhl+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hlh+hhl+hhl+%3B+hhl+lll+lhl+hhh
",,"My engine's humming,
My heartbeat's thrumming,
The LZ's not clear,
The Goids draw near!",3,No.,6,,
02/12/2019 02:21:51,ByteSturm,Taurus Dark Region JH-V c2-9,AB 1 A,https://i.imgur.com/TyeKdMn.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the outer tunnels.",Yes,HIP 22743 https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+JH-V+c2-9&data=lll+lll+%3B+lll+llh+lhh%0D%0Ahll+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+hll+lll+%3B+hhl+lll+lhl+hhh,"Pleiades Sector ZZ-Y c14
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+JH-V+c2-9&data=hhl+hll+%3B+hhl+lhh+lhh%0D%0Ahll+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+llh+%3B+hhl+lll+lhl
","Taurus Dark Region CQ-Y d36
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+JH-V+c2-9&data=hhl+hhl+lll+%3B+lll+llh+lhh%0D%0Alll+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lhl+lll+lhl+%3B+hhl+lll+lhl+hhh
","I've come across
A geological aberration,
The center of which
Hides a bright constellation.",3,Yes. It has a cave-in by 1 exterior door and 1 cave-in in the tunnels.,4,,
02/12/2019 03:00:08,ByteSturm,HIP 22334,1 D,https://i.imgur.com/bXOdnZ7.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,HIP 21348 https://tool.canonn.tech/linkdecoder/?origin=HIP+22334&data=hhl+hll+%3B+hhl+lll+lhl%0D%0Ahll+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+llh+%3B+hhl+lll+lhl,"Taurus Dark Region JH-V c2-9
https://tool.canonn.tech/linkdecoder/?origin=HIP+22334&data=hll+lll+%3B+hll+lll+hlh%0D%0Ahlh+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+llh+lll+%3B+hhl+lll+lhl+hhh
","Result: The three spheres do not intersect!
https://tool.canonn.tech/linkdecoder/?origin=HIP+22334&data=lll+lll+%3B+lll+llh+lhh%0D%0Ahlh+%3B+hhl+lll+lhl%0D%0Ahhl+llh+hll+lll+%3B+hhl+lll+lhl+hhh
","Monotony sets in,
My SRV feels inert.
I scan another chamber
As a Goid egg goes 'splurt'.",3,No.,5,,
02/12/2019 03:05:18,ByteSturm,HIP 21348,A 2 B,https://i.imgur.com/HCtayBL.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,Result: The three spheres do not intersect! https://tool.canonn.tech/linkdecoder/?origin=HIP+21348&data=hhl+lhh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hll+%3B+lll+llh+lhh%0D%0Alll+lhh+lll+%3B+lll+llh+lhh,"HIP 22334
https://tool.canonn.tech/linkdecoder/?origin=HIP+21348&data=lll+hhl+%3B+lll+llh+lhh%0D%0Ahll+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+lhl+lll+%3B+hhl+lll+lhl+hhh
","HIP 20859
https://tool.canonn.tech/linkdecoder/?origin=HIP+21348&data=hhl+hlh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+lhl+lhl+%3B+hhl+lll+lhl+hhh
","Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.",3,No.,4,,
02/12/2019 04:56:37,ByteSturm,HIP 22118,B 3 A,https://i.imgur.com/nR3FfYP.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 1 in the tunnels.",Yes,Pleiades Sector KH-V c2-7 https://tool.canonn.tech/linkdecoder/?origin=HIP+22118&data=hhl+lhl+lhl+%3B+hhl+lll+lhl+hhh%0D%0Alhh+%3B+hhl+lll+lhl%0D%0Ahhl+llh+lhl+hll+%3B+hhl+lll+lhl+hhh,"HIP 17044
https://tool.canonn.tech/linkdecoder/?origin=HIP+22118&data=lll+%3B+hhl+lhh+lhh%0D%0Ahll+lhl+%3B+hll+lll+hlh%0D%0Ahhl+lhh+lll+%3B+hhl+lhh+lhh
","Pleiades Sector GW-W d1-65
https://tool.canonn.tech/linkdecoder/?origin=HIP+22118&data=llh+hll+%3B+lll+llh+lhh%0D%0Alll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+llh+llh+hll+%3B+hhl+lll+lhl+hhh
","I've started a race
To get through this place
Before a random Goid
Scatters my ship to the void.",5,Yes. It has 1 cave-in in the tunnels and 1 cave-in by a door.,4,,
02/12/2019 04:58:18,ByteSturm,Synuefe HZ-M d8-69,B 7 F,https://i.imgur.com/te3pu1s.png,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,Pleiades Sector PN-T b3-0 https://tool.canonn.tech/linkdecoder/?origin=Synuefe+HZ-M+d8-69&data=lll+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+llh+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lll+hlh+hll+%3B+hhl+lll+lhl+hhh,"RMK 6
https://tool.canonn.tech/linkdecoder/?origin=Synuefe+HZ-M+d8-69&data=lll+hhh+hll+%3B+hhl+lll+lhl+hhh%0D%0Allh+hhh+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhh+lhl+hhl+%3B+lll+llh+lhh
",,"Flitting red eyes
Flit through the night,
Droning 'long
The halls of this site.",3,Yes. It has 2 cave-ins in the tunnels and 1 cave-in by a door.,4,,
02/12/2019 04:59:21,ByteSturm,Pleiades Sector KH-V c2-7,7 F,https://i.imgur.com/pTWuAqd.png,No Leviathans,2,N/A,No,,,,"I've come across
A geological aberration,
The center of which
Hides a bright constellation.",5,N/A,0,,
02/12/2019 05:00:41,ByteSturm,Pleiades Sector IM-V c2-16,ABC 2 A,https://i.imgur.com/6q3384o.png,Small Reposing Leviathans,2,N/A,No,,,,"Flying through the dark
The sight before me is stark.
Spires litter the ground
Of the next site I have found.",4,N/A,1,,
02/12/2019 05:01:36,ByteSturm,Pleiades Sector GW-W d1-65,10 F,https://i.imgur.com/cWQ6wWS.png,No Leviathans,2,N/A,No,,,,"Some miles driven,
Some fuel spent,
THE EMPEROR APPROVES,
AND I SHALL MAKE THE XENOS REPENT!",5,N/A,0,,
02/12/2019 05:02:59,ByteSturm,Taurus Dark Region OX-U c2-10,4 B,https://i.imgur.com/DZ2ZLbb.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,Result: The three spheres do not intersect! https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+OX-U+c2-10&data=lll+lhl+%3B+lll+llh+lhh%0D%0Alhh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Allh+llh+lll+%3B+lll+llh+lhh,"Result: The three spheres do not intersect!
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+OX-U+c2-10&data=lhl+hhh+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahlh+llh+hhl+%3B+hll+hhl+hhh
","HIP 21251
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+OX-U+c2-10&data=lll+lhl+%3B+lll+llh+lhh%0D%0Ahlh+lll+%3B+hhl+lll+lhl+hhh%0D%0Ahll+hll+lll+%3B+hll+lll+hlh
","My engine's humming,
My heartbeat's thrumming,
The LZ's not clear,
The Goids draw near!",3,No.,4,,
09/12/2019 22:42:19,ByteSturm,HIP 21251,A 8 C,https://i.imgur.com/CJG5nTO.png,Large upright leviathans,4,"Yes, 4 around the central chamber.",Yes,Outotz PX-J b51-0 (?) https://tool.canonn.tech/linkdecoder/?origin=HIP+21251&data=hhl+hlh+llh+lhl+%3B+lll+llh+lhh%0D%0Ahlh+hll+lll+%3B+hhl+lll+lhl%0D%0Ahhl+lll+hhl+%3B+hhl+lll+lhl,"Outotz QJ-O c20-0 (?)
https://tool.canonn.tech/linkdecoder/?origin=HIP+21251&data=hhl+lhh+hll+lll+%3B+lll+llh+lhh%0D%0Ahlh+lll+hhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hhh+lhl+lhl+%3B+lll+llh+lhh
",,"Another site down,
Another off the list.
Scores more to go,
I'm starting to feel pissed.",5,No.,4,,
09/12/2019 22:44:02,ByteSturm,Taurus Dark Region IR-W d1-47,A 3 A,https://i.imgur.com/VLuoUPn.png,Large upright leviathans,4,"Yes, 4 around the central chamber.",Yes,Struve's Lost Sector NN-T c3-6 https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+IR-W+d1-47&data=lhh+hhl+%3B+hll+lll+hlh%0D%0Ahlh+lhl+%3B+lll+llh+lhh%0D%0Ahhl+lhl+lhl+%3B+hhl+lll+lhl,"Taurus Dark Region OX-U c2-10
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+IR-W+d1-47&data=hll+lll+%3B+hll+lll+hlh%0D%0Ahll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Allh+lll+hhl+%3B+lll+llh+lhh
","HIP 21251
https://tool.canonn.tech/linkdecoder/?origin=Taurus+Dark+Region+IR-W+d1-47&data=lll+lhl+%3B+lll+llh+lhh%0D%0Ahhl+hll+%3B+hhl+lll+lhl+hhh%0D%0Ahll+hll+lll+%3B+hll+lll+hlh
","Hippity hoppity,
The aliens wants me off their property.
",5,No.,3,,
09/12/2019 22:46:46,ByteSturm,Struve's Lost Sector NN-T c3-6,1 C,https://i.imgur.com/X9E6qcs.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,Taurus Dark Region OX-U c2-10 https://tool.canonn.tech/linkdecoder/?origin=Struve%27s+Lost+Sector+NN-T+c3-6&data=hll+lll+%3B+hll+lll+hlh%0D%0Alhh+lhl+%3B+hhl+lll+lhl+hhh%0D%0Allh+lll+hhl+%3B+lll+llh+lhh,"HIP 20318
https://tool.canonn.tech/linkdecoder/?origin=Struve%27s+Lost+Sector+NN-T+c3-6&data=hlh+hlh+lll+%3B+hhl+lll+lhl+hhh%0D%0Alhh+hhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+lhl+hlh+hll+%3B+hhl+lll+lhl+hhh
","Result: The three spheres do not intersect!
https://tool.canonn.tech/linkdecoder/?origin=Struve%27s+Lost+Sector+NN-T+c3-6&data=lll+lhl+%3B+lll+llh+lhh%0D%0Ahll+hll+%3B+hhl+lll+lhl+hhh%0D%0Allh+llh+lll+%3B+lll+llh+lhh
","I drove one eve,
Long hallowed halls,
Saw an alien,
And realized I had no balls.",2,No.,4,,
09/12/2019 22:49:01,ByteSturm,Struve's Lost Sector NN-T c3-1,ABCD 1 A,https://i.imgur.com/Rph5MEA.png,"Large upright leviathans, Small Reposing Leviathans",4,"Yes, 4 around the central chamber.",Yes,Pleiades Sector JN-S b4-3 https://tool.canonn.tech/linkdecoder/?origin=Struve%27s+Lost+Sector+NN-T+c3-1&data=lll+lhl+%3B+hhl+lll+lhl+hhh%0D%0Ahhl+hlh+lll+%3B+lll+llh+lhh%0D%0Ahlh+lhl+%3B+hlh+lhh,"Di Jian
https://tool.canonn.tech/linkdecoder/?origin=Struve%27s+Lost+Sector+NN-T+c3-1&data=hhl+%3B+hlh%0D%0Ahlh+hhl+hll+%3B+hll+lll+hlh%0D%0Ahlh+hll+lhl+lll+%3B+hhl+lll+lhl+hhh
",,"I've come across
A geological aberration,
The center of which
Hides a bright constellation.",5,No.,5,,
09/12/2019 22:52:27,ByteSturm,HIP 20830,A 8 F,https://i.imgur.com/4OBzKWi.png,"Large upright leviathans, Small Reposing Leviathans",4,No.,Yes,Struve's Lost Sector NN-T c3-6 https://tool.canonn.tech/linkdecoder/?origin=HIP+20830&data=lhh+hhl+%3B+hll+lll+hlh%0D%0Ahhl+hhl+%3B+hll+hhl+hhh%0D%0Ahhl+lhl+lhl+%3B+hhl+lll+lhl,"Result: The three spheres do not intersect!
https://tool.canonn.tech/linkdecoder/?origin=HIP+20830&data=lll+lhl+%3B+lll+llh+lhh%0D%0Ahll+%3B+hhl+lhh+lhh%0D%0Allh+llh+lll+%3B+lll+llh+lhh
","HIP 20318
https://tool.canonn.tech/linkdecoder/?origin=HIP+20830&data=hlh+hlh+lll+%3B+hhl+lll+lhl+hhh%0D%0Alll+%3B+hll+lll+hlh%0D%0Ahhl+lhl+hlh+hll+%3B+hhl+lll+lhl+hhh
","Since I started this trip
It's been over a year.
Now checking off my list
Is all I hold dear.",4,Yes. It has 2 cave-ins in the tunnels and 1 cave-in by a door.,4,,
